;;;;;;;;;;;;x,,,,,,,,,,,,,
return_core_on_title;Enable 'Return Cores' decisions;;;;;;;;;;;;x,,
return_cores_TUL_desc;We hold provinces that Toulouse has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TUN_title;Return cores to Tunis;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TUN_desc;We hold provinces that Tunis has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_UCA_title;Return cores to United Central America;;;;;;;;;;;;;;;;;;;;x,,
return_cores_UCA_desc;We hold provinces that United Central America has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_UKR_title;Return cores to Ruthenia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_UKR_desc;We hold provinces that Ruthenia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_USA_title;Return cores to Magyar Konf0der0ci0;;;;;;;;;;;;;;;;;;;;x,,
return_cores_USA_desc;We hold provinces that Magyar Konf0der0ci0 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_UTS_title;Return cores to Tsang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_UTS_desc;We hold provinces that Tsang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WES_title;Return cores to Westphalia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WES_desc;We hold provinces that Westphalia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WHA_title;Return cores to Wales;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WHA_desc;We hold provinces that Wales has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X00_title;Return cores to Beja;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X00_desc;We hold provinces that Beja has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X01_title;Return cores to Franconia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X01_desc;We hold provinces that Franconia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X02_title;Return cores to Isfahan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X02_desc;We hold provinces that Isfahan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X03_title;Return cores to French State;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X03_desc;We hold provinces that French State has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X04_title;Return cores to Grand Occitania;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X04_desc;We hold provinces that Grand Occitania has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X05_title;Return cores to The Alp Republic;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X05_desc;We hold provinces that The Alp Republic has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X06_title;Return cores to Californian Republic;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X06_desc;We hold provinces that Californian Republic has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X07_title;Return cores to Panama Republic;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X07_desc;We hold provinces that Panama Republic has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X08_title;Return cores to Kingdom of the Nile;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X08_desc;We hold provinces that Kingdom of the Nile has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X09_title;Return cores to Arguin;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X09_desc;We hold provinces that Arguin has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X10_title;Return cores to Karou;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X10_desc;We hold provinces that Karou has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X11_title;Return cores to Warri;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X11_desc;We hold provinces that Warri has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X12_title;Return cores to Inhambane;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X12_desc;We hold provinces that Inhambane has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X13_title;Return cores to Khazaria;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X13_desc;We hold provinces that Khazaria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X14_title;Return cores to Karelia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X14_desc;We hold provinces that Karelia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X15_title;Return cores to Luristan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X15_desc;We hold provinces that Luristan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X16_title;Return cores to Swabia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X16_desc;We hold provinces that Swabia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X17_title;Return cores to Maharastra;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X17_desc;We hold provinces that Maharastra has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X18_title;Return cores to Mlechchhas;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X18_desc;We hold provinces that Mlechchhas has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X19_title;Return cores to Xia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X19_desc;We hold provinces that Xia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X20_title;Return cores to Kasmira;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X20_desc;We hold provinces that Kasmira has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X21_title;Return cores to Badakhshan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X21_desc;We hold provinces that Badakhshan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X22_title;Return cores to Chakla;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X22_desc;We hold provinces that Chakla has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X23_title;Return cores to Ili-Alatau;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X23_desc;We hold provinces that Ili-Alatau has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X24_title;Return cores to Karashar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X24_desc;We hold provinces that Karashar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X25_title;Return cores to Khuzestan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X25_desc;We hold provinces that Khuzestan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X26_title;Return cores to Languedoc;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X26_desc;We hold provinces that Languedoc has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X27_title;Return cores to Huangnan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X27_desc;We hold provinces that Huangnan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X28_title;Return cores to Nyima;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X28_desc;We hold provinces that Nyima has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X29_title;Return cores to Palmyra;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X29_desc;We hold provinces that Palmyra has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X30_title;Return cores to Rayy;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X30_desc;We hold provinces that Rayy has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X31_title;Return cores to San'a';;;;;;;;;;;;;;;;;;;;x,,
return_cores_X31_desc;We hold provinces that San'a' has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X32_title;Return cores to Sauvira;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X32_desc;We hold provinces that Sauvira has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X33_title;Return cores to Tagaung;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X33_desc;We hold provinces that Tagaung has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X34_title;Return cores to Wasit;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X34_desc;We hold provinces that Wasit has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X35_title;Return cores to Aintab;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X35_desc;We hold provinces that Aintab has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X36_title;Return cores to Bigorre;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X36_desc;We hold provinces that Bigorre has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X37_title;Return cores to Bouillon;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X37_desc;We hold provinces that Bouillon has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X38_title;Return cores to Bresse;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X38_desc;We hold provinces that Bresse has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X39_title;Return cores to Chios;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X39_desc;We hold provinces that Chios has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X40_title;Return cores to Girona;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X40_desc;We hold provinces that Girona has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X41_title;Return cores to Kadam;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X41_desc;We hold provinces that Kadam has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X42_title;Return cores to Perigord;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X42_desc;We hold provinces that Perigord has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X43_title;Return cores to Saintonge;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X43_desc;We hold provinces that Saintonge has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X44_title;Return cores to Takrit;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X44_desc;We hold provinces that Takrit has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X45_title;Return cores to Tourraine;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X45_desc;We hold provinces that Tourraine has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X46_title;Return cores to New Serkland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X46_desc;We hold provinces that New Serkland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X47_title;Return cores to New Somalia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X47_desc;We hold provinces that New Somalia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_XAL_title;Return cores to Xalisco;;;;;;;;;;;;;;;;;;;;x,,
return_cores_XAL_desc;We hold provinces that Xalisco has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_XIU_title;Return cores to Xiu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_XIU_desc;We hold provinces that Xiu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_XMA_title;Return cores to Madurai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_XMA_desc;We hold provinces that Madurai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YAN_title;Return cores to Yan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YAN_desc;We hold provinces that Yan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YEM_title;Return cores to Yemen;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YEM_desc;We hold provinces that Yemen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YKA_title;Return cores to Yaka;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YKA_desc;We hold provinces that Yaka has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YOK_title;Return cores to Yokotan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YOK_desc;We hold provinces that Yokotan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZAP_title;Return cores to Zapotec;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZAP_desc;We hold provinces that Zapotec has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZIM_title;Return cores to Mutapa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZIM_desc;We hold provinces that Mutapa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
